,.id,OTU,log2FoldChange,p,padj,Kingdom,Phyla,Class,Order,Family,Genus,Species,Strain,density_min,density_max,sparsity_threshold,sparsity_apply,l2fc_threshold,Treatment,timepoint,Incorp,Good
207,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),b75e2ef0e905fa22619b60098e918ee3,0.180055051,0.51618034,1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,,b75e2ef0e905fa22619b60098e918ee3,1.768,1.785,0.25,all,0.25,15MC2,240,FALSE,No
16,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),c1d9eada909d2d5dbe078f25f1038508,-2.220918665,0.947169497,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,,c1d9eada909d2d5dbe078f25f1038508,1.768,1.785,0.2,all,0.25,9MC2,24,FALSE,No
74,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),c1d9eada909d2d5dbe078f25f1038508,0.994298389,0.139773653,0.578046972,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,,c1d9eada909d2d5dbe078f25f1038508,1.768,1.785,0.2,all,0.25,11MC2,48,FALSE,No
7,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),ca2b23c1b70c9034ea6412255f88eb7f,-1.369116959,0.991928441,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,Ambiguous_taxa,ca2b23c1b70c9034ea6412255f88eb7f,1.768,1.785,0.2,all,0.25,9MC2,24,FALSE,No
85,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),ca2b23c1b70c9034ea6412255f88eb7f,-5.11292084,0.999999959,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,Ambiguous_taxa,ca2b23c1b70c9034ea6412255f88eb7f,1.778,1.801,0.2,all,0.25,11MC2,48,FALSE,No
139,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),ca2b23c1b70c9034ea6412255f88eb7f,-6.108334065,0.999999742,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,Ambiguous_taxa,ca2b23c1b70c9034ea6412255f88eb7f,1.785,1.807,0.25,all,0.25,12MC2,72,FALSE,No
188,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),ca2b23c1b70c9034ea6412255f88eb7f,-6.14308381,0.999999815,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,Ambiguous_taxa,ca2b23c1b70c9034ea6412255f88eb7f,1.785,1.807,0.2,all,0.25,14MC2,120,FALSE,No
212,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),ca2b23c1b70c9034ea6412255f88eb7f,-5.936234829,0.999953075,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,Ambiguous_taxa,ca2b23c1b70c9034ea6412255f88eb7f,1.768,1.785,0.25,all,0.25,15MC2,240,FALSE,No
33,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),d295b9a63b6148b9f4663819da1c914b,-2.001611548,1,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Curvibacter,,d295b9a63b6148b9f4663819da1c914b,1.778,1.801,0.2,all,0.25,9MC2,24,FALSE,No
75,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),d295b9a63b6148b9f4663819da1c914b,-8.061038473,0.999999438,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Curvibacter,,d295b9a63b6148b9f4663819da1c914b,1.768,1.785,0.2,all,0.25,11MC2,48,FALSE,No
143,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),d295b9a63b6148b9f4663819da1c914b,-9.64168957,1,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Curvibacter,,d295b9a63b6148b9f4663819da1c914b,1.785,1.807,0.25,all,0.25,12MC2,72,FALSE,No
195,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),d295b9a63b6148b9f4663819da1c914b,-9.660137047,1,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Curvibacter,,d295b9a63b6148b9f4663819da1c914b,1.785,1.807,0.2,all,0.25,14MC2,120,FALSE,No
247,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),d295b9a63b6148b9f4663819da1c914b,-10.57453045,1,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Curvibacter,,d295b9a63b6148b9f4663819da1c914b,1.778,1.801,0.25,all,0.25,15MC2,240,FALSE,No
24,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),d5c62883f6e56836e55aefb9a15623a5,0.221502907,0.583228496,1,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera,Ambiguous_taxa,d5c62883f6e56836e55aefb9a15623a5,1.775,1.795,0.2,all,0.25,9MC2,24,FALSE,No
94,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),d5c62883f6e56836e55aefb9a15623a5,-0.395665788,0.901515658,1,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera,Ambiguous_taxa,d5c62883f6e56836e55aefb9a15623a5,1.795,1.813,0.2,all,0.25,11MC2,48,FALSE,No
144,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),d5c62883f6e56836e55aefb9a15623a5,-3.467720885,0.999999995,1,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera,Ambiguous_taxa,d5c62883f6e56836e55aefb9a15623a5,1.795,1.813,0.25,all,0.25,12MC2,72,FALSE,No
184,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),d5c62883f6e56836e55aefb9a15623a5,-10.17896285,1,1,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera,Ambiguous_taxa,d5c62883f6e56836e55aefb9a15623a5,1.785,1.807,0.2,all,0.25,14MC2,120,FALSE,No
205,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),d5c62883f6e56836e55aefb9a15623a5,-10.352751,1,1,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera,Ambiguous_taxa,d5c62883f6e56836e55aefb9a15623a5,1.768,1.785,0.25,all,0.25,15MC2,240,FALSE,No
106,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),d94c20c00db235bb6fccc68f06f100c7,0.946489945,0.278881574,0.935972405,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,,d94c20c00db235bb6fccc68f06f100c7,1.768,1.785,0.25,all,0.25,12MC2,72,FALSE,No
186,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),d94c20c00db235bb6fccc68f06f100c7,-6.376987091,0.999999979,1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,,d94c20c00db235bb6fccc68f06f100c7,1.785,1.807,0.2,all,0.25,14MC2,120,FALSE,No
210,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),d94c20c00db235bb6fccc68f06f100c7,-5.806579324,0.94215964,1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,,d94c20c00db235bb6fccc68f06f100c7,1.768,1.785,0.25,all,0.25,15MC2,240,FALSE,No
69,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),e416d0916760d2fc17b616e2ac3ad855,0.372708639,0.337468988,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,,e416d0916760d2fc17b616e2ac3ad855,1.768,1.785,0.2,all,0.25,11MC2,48,FALSE,No
118,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),e416d0916760d2fc17b616e2ac3ad855,-0.832192589,0.993416727,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,,e416d0916760d2fc17b616e2ac3ad855,1.768,1.785,0.25,all,0.25,12MC2,72,FALSE,No
166,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),e416d0916760d2fc17b616e2ac3ad855,-5.498078925,0.999229212,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,,e416d0916760d2fc17b616e2ac3ad855,1.768,1.785,0.2,all,0.25,14MC2,120,FALSE,No
227,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),e416d0916760d2fc17b616e2ac3ad855,-10.42301509,1,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,,e416d0916760d2fc17b616e2ac3ad855,1.768,1.785,0.25,all,0.25,15MC2,240,FALSE,No
48,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),e657907312415da47ee5d5a4796a675a,-0.791082524,0.648103528,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium,e657907312415da47ee5d5a4796a675a,1.795,1.813,0.2,all,0.25,9MC2,24,FALSE,No
78,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),e657907312415da47ee5d5a4796a675a,-0.821861694,0.814428169,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium,e657907312415da47ee5d5a4796a675a,1.768,1.785,0.2,all,0.25,11MC2,48,FALSE,No
133,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),e657907312415da47ee5d5a4796a675a,-4.151439062,0.999903088,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium,e657907312415da47ee5d5a4796a675a,1.775,1.795,0.25,all,0.25,12MC2,72,FALSE,No
197,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),e657907312415da47ee5d5a4796a675a,-4.757870946,0.989749665,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium,e657907312415da47ee5d5a4796a675a,1.785,1.807,0.2,all,0.25,14MC2,120,FALSE,No
239,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),e657907312415da47ee5d5a4796a675a,-5.000005852,0.987312173,1,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium,e657907312415da47ee5d5a4796a675a,1.768,1.785,0.25,all,0.25,15MC2,240,FALSE,No
191,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),efbe1f58b1e2984ddc53a64f047d94ff,-1.731670786,0.999999779,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,efbe1f58b1e2984ddc53a64f047d94ff,1.785,1.807,0.2,all,0.25,14MC2,120,FALSE,No
246,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),efbe1f58b1e2984ddc53a64f047d94ff,-5.150732656,1,1,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,efbe1f58b1e2984ddc53a64f047d94ff,1.778,1.801,0.25,all,0.25,15MC2,240,FALSE,No
44,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),f1e34308d952529287ada31976faec95,1.426670117,0.164648619,0.736258918,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,,f1e34308d952529287ada31976faec95,1.795,1.813,0.2,all,0.25,9MC2,24,FALSE,No
135,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),27af011f1ebcc0867bb168193e6a9d27,3.356575924,0.001495463,0.009159714,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,27af011f1ebcc0867bb168193e6a9d27,1.778,1.801,0.25,all,0.25,12MC2,72,TRUE,Yes
194,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),27af011f1ebcc0867bb168193e6a9d27,4.444401652,3.55E-28,1.49E-26,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,27af011f1ebcc0867bb168193e6a9d27,1.785,1.807,0.2,all,0.25,14MC2,120,TRUE,Yes
233,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),27af011f1ebcc0867bb168193e6a9d27,4.293893636,0.032573745,0.127789307,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,27af011f1ebcc0867bb168193e6a9d27,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
32,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),3e5cc4006667756b128e551a166d5861,1.24194046,0.024390001,0.144510756,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter,,3e5cc4006667756b128e551a166d5861,1.778,1.801,0.2,all,0.25,9MC2,24,TRUE,Yes
160,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),3e5cc4006667756b128e551a166d5861,1.704549282,5.24E-07,3.76E-06,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter,,3e5cc4006667756b128e551a166d5861,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
34,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),3fa2974b1f70109275811beb1ae321c9,1.919576711,1.71E-12,9.02E-11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,Ambiguous_taxa,3fa2974b1f70109275811beb1ae321c9,1.785,1.807,0.2,all,0.25,9MC2,24,TRUE,Yes
92,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),3fa2974b1f70109275811beb1ae321c9,2.762862844,5.91E-15,1.60E-13,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,Ambiguous_taxa,3fa2974b1f70109275811beb1ae321c9,1.795,1.813,0.2,all,0.25,11MC2,48,TRUE,Yes
137,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),3fa2974b1f70109275811beb1ae321c9,3.059317926,2.34E-15,3.81E-14,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,Ambiguous_taxa,3fa2974b1f70109275811beb1ae321c9,1.785,1.807,0.25,all,0.25,12MC2,72,TRUE,Yes
181,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),3fa2974b1f70109275811beb1ae321c9,2.298139673,9.17E-09,8.53E-08,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudoxanthobacter,Ambiguous_taxa,3fa2974b1f70109275811beb1ae321c9,1.785,1.807,0.2,all,0.25,14MC2,120,TRUE,Yes
80,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),5c21f017407dbb74aea300b42e85dd30,2.675168265,0.054112147,0.269456406,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,uncultured Verrucomicrobia bacterium,5c21f017407dbb74aea300b42e85dd30,1.768,1.785,0.2,all,0.25,11MC2,48,TRUE,Yes
128,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),5c21f017407dbb74aea300b42e85dd30,2.667790134,0.010699079,0.055771793,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,uncultured Verrucomicrobia bacterium,5c21f017407dbb74aea300b42e85dd30,1.768,1.785,0.25,all,0.25,12MC2,72,TRUE,Yes
40,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),5ed8f8f3a98e669d81b30c56825e0870,1.691115806,4.58E-05,0.000637972,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured Desulfococcus sp.,5ed8f8f3a98e669d81b30c56825e0870,1.785,1.807,0.2,all,0.25,9MC2,24,TRUE,Yes
87,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),5ed8f8f3a98e669d81b30c56825e0870,2.124494095,3.02E-07,4.33E-06,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured Desulfococcus sp.,5ed8f8f3a98e669d81b30c56825e0870,1.778,1.801,0.2,all,0.25,11MC2,48,TRUE,Yes
136,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),5ed8f8f3a98e669d81b30c56825e0870,2.924709827,1.49E-17,3.75E-16,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured Desulfococcus sp.,5ed8f8f3a98e669d81b30c56825e0870,1.778,1.801,0.25,all,0.25,12MC2,72,TRUE,Yes
198,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),5ed8f8f3a98e669d81b30c56825e0870,5.510603249,3.37E-71,4.23E-69,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured Desulfococcus sp.,5ed8f8f3a98e669d81b30c56825e0870,1.785,1.807,0.2,all,0.25,14MC2,120,TRUE,Yes
249,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),5ed8f8f3a98e669d81b30c56825e0870,7.85702726,9.72E-51,6.20E-49,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Diplosphaera,uncultured Desulfococcus sp.,5ed8f8f3a98e669d81b30c56825e0870,1.778,1.801,0.25,all,0.25,15MC2,240,TRUE,Yes
101,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),6310bd545c25bc818bce75d76bc259a1,4.705407006,0.021087469,0.099758518,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,metagenome,6310bd545c25bc818bce75d76bc259a1,1.768,1.785,0.25,all,0.25,12MC2,72,TRUE,Yes
149,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),6310bd545c25bc818bce75d76bc259a1,7.384905784,1.91E-08,1.59E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,metagenome,6310bd545c25bc818bce75d76bc259a1,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
201,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),6310bd545c25bc818bce75d76bc259a1,5.47239362,0.063569888,0.238387079,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,metagenome,6310bd545c25bc818bce75d76bc259a1,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
67,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),7af6ae689696e9ea838fbb88ee9afb78,4.210392029,0.014249043,0.077261476,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Dechloromonas,,7af6ae689696e9ea838fbb88ee9afb78,1.768,1.785,0.2,all,0.25,11MC2,48,TRUE,Yes
115,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),7af6ae689696e9ea838fbb88ee9afb78,4.499979587,0.001492903,0.009159714,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Dechloromonas,,7af6ae689696e9ea838fbb88ee9afb78,1.768,1.785,0.25,all,0.25,12MC2,72,TRUE,Yes
163,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),7af6ae689696e9ea838fbb88ee9afb78,6.222591873,5.21E-06,3.53E-05,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Dechloromonas,,7af6ae689696e9ea838fbb88ee9afb78,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
41,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),801efb14d6457f799fd2becee6d07b72,1.603427733,0.029297634,0.169354616,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,,801efb14d6457f799fd2becee6d07b72,1.795,1.813,0.2,all,0.25,9MC2,24,TRUE,Yes
95,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),801efb14d6457f799fd2becee6d07b72,3.048849247,0.000391432,0.003080952,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,,801efb14d6457f799fd2becee6d07b72,1.795,1.813,0.2,all,0.25,11MC2,48,TRUE,Yes
145,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),801efb14d6457f799fd2becee6d07b72,4.365176644,1.87E-09,2.41E-08,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,,801efb14d6457f799fd2becee6d07b72,1.795,1.813,0.25,all,0.25,12MC2,72,TRUE,Yes
185,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),801efb14d6457f799fd2becee6d07b72,4.900644552,5.31E-33,3.33E-31,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,,801efb14d6457f799fd2becee6d07b72,1.785,1.807,0.2,all,0.25,14MC2,120,TRUE,Yes
244,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),801efb14d6457f799fd2becee6d07b72,4.670880372,8.41E-17,9.33E-16,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,,801efb14d6457f799fd2becee6d07b72,1.778,1.801,0.25,all,0.25,15MC2,240,TRUE,Yes
9,(Treatment=='9MC2' & TP=='24.00') | (Treatment=='5MC2' & TP == '-0.45'),83c246c4ed456dea2a15d054f16009b3,2.101284256,3.11E-17,2.45E-15,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Zoogloea,,83c246c4ed456dea2a15d054f16009b3,1.768,1.785,0.2,all,0.25,9MC2,24,TRUE,Yes
65,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),83c246c4ed456dea2a15d054f16009b3,5.316159419,9.36E-61,2.28E-58,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Zoogloea,,83c246c4ed456dea2a15d054f16009b3,1.768,1.785,0.2,all,0.25,11MC2,48,TRUE,Yes
113,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),83c246c4ed456dea2a15d054f16009b3,4.766690364,7.36E-47,1.80E-44,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Zoogloea,,83c246c4ed456dea2a15d054f16009b3,1.768,1.785,0.25,all,0.25,12MC2,72,TRUE,Yes
222,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),83c246c4ed456dea2a15d054f16009b3,6.237587085,3.73E-56,3.17E-54,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Zoogloea,,83c246c4ed456dea2a15d054f16009b3,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
110,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),8b1b6b50ee8e9d52ac980948823b441f,1.863686097,0.000538535,0.003472135,Bacteria,Bacteroidetes,Rhodothermia,Balneolales,Balneolaceae,uncultured bacterium,uncultured bacterium,8b1b6b50ee8e9d52ac980948823b441f,1.768,1.785,0.25,all,0.25,12MC2,72,TRUE,Yes
159,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),8b1b6b50ee8e9d52ac980948823b441f,2.710798941,2.12E-13,3.32E-12,Bacteria,Bacteroidetes,Rhodothermia,Balneolales,Balneolaceae,uncultured bacterium,uncultured bacterium,8b1b6b50ee8e9d52ac980948823b441f,1.768,1.785,0.2,all,0.25,14MC2,120,TRUE,Yes
218,(Treatment=='15MC2' & TP=='240.00') | (Treatment=='5MC2' & TP == '-0.45'),8b1b6b50ee8e9d52ac980948823b441f,1.433083388,0.003531876,0.017319777,Bacteria,Bacteroidetes,Rhodothermia,Balneolales,Balneolaceae,uncultured bacterium,uncultured bacterium,8b1b6b50ee8e9d52ac980948823b441f,1.768,1.785,0.25,all,0.25,15MC2,240,TRUE,Yes
84,(Treatment=='11MC2' & TP=='48.00') | (Treatment=='5MC2' & TP == '-0.45'),98f53519513214e968c569829a1471bb,1.363712505,0.000583663,0.004450431,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,98f53519513214e968c569829a1471bb,1.778,1.801,0.2,all,0.25,11MC2,48,TRUE,Yes
130,(Treatment=='12MC2' & TP=='72.00') | (Treatment=='5MC2' & TP == '-0.45'),98f53519513214e968c569829a1471bb,1.47695197,0.080257413,0.322345349,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,98f53519513214e968c569829a1471bb,1.775,1.795,0.25,all,0.25,12MC2,72,TRUE,Yes
183,(Treatment=='14MC2' & TP=='120.00') | (Treatment=='5MC2' & TP == '-0.45'),98f53519513214e968c569829a1471bb,2.622257137,4.46E-09,4.31E-08,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,98f53519513214e968c569829a1471bb,1.785,1.807,0.2,all,0.25,14MC2,120,TRUE,Yes
